local_bill_id,local_bill_reference,title_canonical,official_long_title,third_party_organisation,initiator_type,initiator_member_id,initiator_party_governance_role,ministerial_portfolio_title,government_type,governing_parties_list,date_introduced,date_final_outcome,royal_assent_date,duration_calendar_days,duration_sitting_days,stage_1_debate_days_count,stage_3_debate_days_count,financial_resolution_required_flag,financial_resolution_approved_flag,financial_resolution_aye_count,financial_resolution_no_count,financial_resolution_abstain_count,effective_majority_margin_at_event_date,party_dissent_rate_at_event_date,voting_coalition_type,committee_id,committee_name,committee_type,committee_convener_member_id,committee_deputy_convener_member_id,final_status,termination_mechanism,raw_payload_json,computed_at
407,SP Bill 8,Non-Domestic Rates (Coronavirus) (Scotland) Bill ,Non-Domestic Rates (Coronavirus) (Scotland) Bill ,,INDIVIDUAL_MEMBER,5621,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 407, ""Reference"": ""SP Bill 8"", ""ShortName"": ""Non-Domestic Rates (Coronavirus) (Scotland) Bill "", ""FullName"": ""Non-Domestic Rates (Coronavirus) (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 5621, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
408,SP Bill 9,Coronavirus (Recovery and Reform) (Scotland) Bill,Coronavirus (Recovery and Reform) (Scotland) Bill,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 408, ""Reference"": ""SP Bill 9"", ""ShortName"": ""Coronavirus (Recovery and Reform) (Scotland) Bill"", ""FullName"": ""Coronavirus (Recovery and Reform) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
409,SP Bill 10,Fireworks and Pyrotechnic Articles (Scotland) Bill,Fireworks and Pyrotechnic Articles (Scotland) Bill ,,INDIVIDUAL_MEMBER,2103,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 409, ""Reference"": ""SP Bill 10"", ""ShortName"": ""Fireworks and Pyrotechnic Articles (Scotland) Bill"", ""FullName"": ""Fireworks and Pyrotechnic Articles (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 2103, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
410,SP Bill 11,Scottish Local Government Elections (Candidacy Rig,Scottish Local Government Elections (Candidacy Rights of Foreign Nationals) Bill ,,INDIVIDUAL_MEMBER,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 410, ""Reference"": ""SP Bill 11"", ""ShortName"": ""Scottish Local Government Elections (Candidacy Rig"", ""FullName"": ""Scottish Local Government Elections (Candidacy Rights of Foreign Nationals) Bill "", ""BillTypeID"": 7, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
411,SP Bill 12,Hunting with Dogs (Scotland) Bill ,Hunting with Dogs (Scotland) Bill ,,INDIVIDUAL_MEMBER,2133,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 411, ""Reference"": ""SP Bill 12"", ""ShortName"": ""Hunting with Dogs (Scotland) Bill "", ""FullName"": ""Hunting with Dogs (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 2133, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
412,SP Bill 13,Gender Recognition Reform (Scotland) Bill,Gender Recognition Reform (Scotland) Bill,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 412, ""Reference"": ""SP Bill 13"", ""ShortName"": ""Gender Recognition Reform (Scotland) Bill"", ""FullName"": ""Gender Recognition Reform (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
413,SP Bill 14,Disabled Children and Young People (Transitions to,Disabled Children and Young People (Transitions to Adulthood) (Scotland) Bill ,,INDIVIDUAL_MEMBER,16199,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 413, ""Reference"": ""SP Bill 14"", ""ShortName"": ""Disabled Children and Young People (Transitions to"", ""FullName"": ""Disabled Children and Young People (Transitions to Adulthood) (Scotland) Bill "", ""BillTypeID"": 2, ""PersonID"": 16199, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
414,SP Bill 15,Moveable Transactions (Scotland) Bill,Moveable Transactions (Scotland) Bill ,,INDIVIDUAL_MEMBER,2103,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 414, ""Reference"": ""SP Bill 15"", ""ShortName"": ""Moveable Transactions (Scotland) Bill"", ""FullName"": ""Moveable Transactions (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 2103, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
415,SP Bill 16,Bail and Release from Custody (Scotland) Bill,Bail and Release from Custody (Scotland) Bill ,,INDIVIDUAL_MEMBER,2103,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 415, ""Reference"": ""SP Bill 16"", ""ShortName"": ""Bail and Release from Custody (Scotland) Bill"", ""FullName"": ""Bail and Release from Custody (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 2103, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
416,SP Bill 17,Care Reform (Scotland) Bill,Care Reform (Scotland) Bill,,INDIVIDUAL_MEMBER,4941,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 416, ""Reference"": ""SP Bill 17"", ""ShortName"": ""Care Reform (Scotland) Bill"", ""FullName"": ""Care Reform (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 4941, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
417,SP Bill 18,Cost of Living (Tenant Protection) (Scotland) Bill,Cost of Living (Tenant Protection) (Scotland) Bill ,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 417, ""Reference"": ""SP Bill 18"", ""ShortName"": ""Cost of Living (Tenant Protection) (Scotland) Bill"", ""FullName"": ""Cost of Living (Tenant Protection) (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
418,SP Bill 19,Patient Safety Commissioner for Scotland Bill ,Patient Safety Commissioner for Scotland Bill ,,INDIVIDUAL_MEMBER,4941,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 418, ""Reference"": ""SP Bill 19"", ""ShortName"": ""Patient Safety Commissioner for Scotland Bill "", ""FullName"": ""Patient Safety Commissioner for Scotland Bill "", ""BillTypeID"": 7, ""PersonID"": 4941, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
419,SP Bill 20,Charities (Regulation and Administration) (Scotlan,Charities (Regulation and Administration) (Scotland) Bill ,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 419, ""Reference"": ""SP Bill 20"", ""ShortName"": ""Charities (Regulation and Administration) (Scotlan"", ""FullName"": ""Charities (Regulation and Administration) (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
420,SP Bill 21,Trusts and Succession (Scotland) Bill,Trusts and Succession (Scotland) Bill,,INDIVIDUAL_MEMBER,2103,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 420, ""Reference"": ""SP Bill 21"", ""ShortName"": ""Trusts and Succession (Scotland) Bill"", ""FullName"": ""Trusts and Succession (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 2103, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
421,SP Bill 22,Children (Care and Justice) (Scotland) Bill,Children (Care and Justice) (Scotland) Bill ,,INDIVIDUAL_MEMBER,3750,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 421, ""Reference"": ""SP Bill 22"", ""ShortName"": ""Children (Care and Justice) (Scotland) Bill"", ""FullName"": ""Children (Care and Justice) (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 3750, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
422,SP Bill 23,Budget (Scotland) (No. 2) Bill,Budget (Scotland) (No. 2) Bill,,COMMITTEE,2098,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 422, ""Reference"": ""SP Bill 23"", ""ShortName"": ""Budget (Scotland) (No. 2) Bill"", ""FullName"": ""Budget (Scotland) (No. 2) Bill"", ""BillTypeID"": 3, ""PersonID"": 2098, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
423,SP Bill 24,Wildlife Management and Muirburn (Scotland) Bill ,Wildlife Management and Muirburn (Scotland) Bill ,,INDIVIDUAL_MEMBER,2133,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 423, ""Reference"": ""SP Bill 24"", ""ShortName"": ""Wildlife Management and Muirburn (Scotland) Bill "", ""FullName"": ""Wildlife Management and Muirburn (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 2133, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
424,SP Bill 25,Regulation of Legal Services (Scotland) Bill,Regulation of Legal Services (Scotland) Bill ,,INDIVIDUAL_MEMBER,1735,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 424, ""Reference"": ""SP Bill 25"", ""ShortName"": ""Regulation of Legal Services (Scotland) Bill"", ""FullName"": ""Regulation of Legal Services (Scotland) Bill "", ""BillTypeID"": 7, ""PersonID"": 1735, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
425,SP Bill 26,"Victims, Witnesses, and Justice Reform (Scotland) ","Victims, Witnesses, and Justice Reform (Scotland) Bill",,INDIVIDUAL_MEMBER,1735,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 425, ""Reference"": ""SP Bill 26"", ""ShortName"": ""Victims, Witnesses, and Justice Reform (Scotland) "", ""FullName"": ""Victims, Witnesses, and Justice Reform (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1735, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
426,SP Bill 27,Bankruptcy and Diligence (Scotland) Bill,Bankruptcy and Diligence (Scotland) Bill,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 426, ""Reference"": ""SP Bill 27"", ""ShortName"": ""Bankruptcy and Diligence (Scotland) Bill"", ""FullName"": ""Bankruptcy and Diligence (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
427,SP Bill 28,Visitor Levy (Scotland) Bill,Visitor Levy (Scotland) Bill,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 427, ""Reference"": ""SP Bill 28"", ""ShortName"": ""Visitor Levy (Scotland) Bill"", ""FullName"": ""Visitor Levy (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
428,SP Bill 29,"Police (Ethics, Conduct and Scrutiny) (Scotland) B","Police (Ethics, Conduct and Scrutiny) (Scotland) Bill",,INDIVIDUAL_MEMBER,1735,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 428, ""Reference"": ""SP Bill 29"", ""ShortName"": ""Police (Ethics, Conduct and Scrutiny) (Scotland) B"", ""FullName"": ""Police (Ethics, Conduct and Scrutiny) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1735, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
429,SP Bill 30,Scottish Employment Injuries Advisory Council Bill,Scottish Employment Injuries Advisory Council Bill,,INDIVIDUAL_MEMBER,5042,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 429, ""Reference"": ""SP Bill 30"", ""ShortName"": ""Scottish Employment Injuries Advisory Council Bill"", ""FullName"": ""Scottish Employment Injuries Advisory Council Bill"", ""BillTypeID"": 2, ""PersonID"": 5042, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
430,SP Bill 31,Circular Economy (Scotland) Bill,Circular Economy (Scotland) Bill,,INDIVIDUAL_MEMBER,16190,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 430, ""Reference"": ""SP Bill 31"", ""ShortName"": ""Circular Economy (Scotland) Bill"", ""FullName"": ""Circular Economy (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 16190, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
431,SP Bill 32,Welfare of Dogs (Scotland) Bill ,Welfare of Dogs (Scotland) Bill ,,INDIVIDUAL_MEMBER,1756,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 431, ""Reference"": ""SP Bill 32"", ""ShortName"": ""Welfare of Dogs (Scotland) Bill "", ""FullName"": ""Welfare of Dogs (Scotland) Bill "", ""BillTypeID"": 2, ""PersonID"": 1756, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
432,SP Bill 33,Agriculture and Rural Communities (Scotland) Bill,Agriculture and Rural Communities (Scotland) Bill,,INDIVIDUAL_MEMBER,5587,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 432, ""Reference"": ""SP Bill 33"", ""ShortName"": ""Agriculture and Rural Communities (Scotland) Bill"", ""FullName"": ""Agriculture and Rural Communities (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 5587, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
433,SP Bill 34,Abortion Services (Safe Access Zones) (Scotland) B,Abortion Services (Safe Access Zones) (Scotland) Bill,,INDIVIDUAL_MEMBER,16195,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 433, ""Reference"": ""SP Bill 34"", ""ShortName"": ""Abortion Services (Safe Access Zones) (Scotland) B"", ""FullName"": ""Abortion Services (Safe Access Zones) (Scotland) Bill"", ""BillTypeID"": 2, ""PersonID"": 16195, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
434,SP Bill 35,Social Security (Amendment) (Scotland) Bill,Social Security (Amendment) (Scotland) Bill,,INDIVIDUAL_MEMBER,3750,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 434, ""Reference"": ""SP Bill 35"", ""ShortName"": ""Social Security (Amendment) (Scotland) Bill"", ""FullName"": ""Social Security (Amendment) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 3750, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
435,SP Bill 36,Housing (Cladding Remediation) (Scotland) Bill,Housing (Cladding Remediation) (Scotland) Bill,,INDIVIDUAL_MEMBER,3750,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 435, ""Reference"": ""SP Bill 36"", ""ShortName"": ""Housing (Cladding Remediation) (Scotland) Bill"", ""FullName"": ""Housing (Cladding Remediation) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 3750, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
436,SP Bill 37,Gender Representation on Public Boards (Amendment),Gender Representation on Public Boards (Amendment) (Scotland) Bill,,INDIVIDUAL_MEMBER,3750,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 436, ""Reference"": ""SP Bill 37"", ""ShortName"": ""Gender Representation on Public Boards (Amendment)"", ""FullName"": ""Gender Representation on Public Boards (Amendment) (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 3750, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
437,SP Bill 38,Aggregates Tax and Devolved Taxes Administration (,Aggregates Tax and Devolved Taxes Administration (Scotland) Bill,,INDIVIDUAL_MEMBER,1870,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 437, ""Reference"": ""SP Bill 38"", ""ShortName"": ""Aggregates Tax and Devolved Taxes Administration ("", ""FullName"": ""Aggregates Tax and Devolved Taxes Administration (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1870, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
438,SP Bill 39,Scottish Languages Bill,Scottish Languages Bill,,INDIVIDUAL_MEMBER,5613,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 438, ""Reference"": ""SP Bill 39"", ""ShortName"": ""Scottish Languages Bill"", ""FullName"": ""Scottish Languages Bill"", ""BillTypeID"": 7, ""PersonID"": 5613, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
439,SP Bill 40,Judicial Factors (Scotland) Bill,Judicial Factors (Scotland) Bill,,INDIVIDUAL_MEMBER,1735,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 439, ""Reference"": ""SP Bill 40"", ""ShortName"": ""Judicial Factors (Scotland) Bill"", ""FullName"": ""Judicial Factors (Scotland) Bill"", ""BillTypeID"": 7, ""PersonID"": 1735, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
440,SP Bill 41,Budget (Scotland) (No. 3) Bill,Budget (Scotland) (No. 3) Bill,,COMMITTEE,5119,OPPOSITION_PARTY,,SINGLE_PARTY_MINORITY,"[""SNP""]",1999-06-16,1999-09-08,1999-09-17,93,24,1,1,1,1,108,0,3,100.0,0.0,CROSS_PARTY_CONSENSUS,1,Health and Community Care Committee,SUBJECT_COMMITTEE,101,102,PASSED_ENACTED,ROYAL_ASSENT_ENACTMENT,"{""ID"": 440, ""Reference"": ""SP Bill 41"", ""ShortName"": ""Budget (Scotland) (No. 3) Bill"", ""FullName"": ""Budget (Scotland) (No. 3) Bill"", ""BillTypeID"": 3, ""PersonID"": 5119, ""ThirdPartyOrganisation"": null}",2026-07-24T16:29:09.299159Z
